"iso3c","year","genus_cat","scientific_name","common_name","Genus","Family","Order","production_sector","Production_area","tonnes","spp_prop"
"USA","2014","Demersal Fish","Ammodytes spp","Sandeels(=Sandlances) nei","Ammodytes","AMMODYTIDAE","TRACHINOIDEI","Capture production","Marine areas",0.760010882168122,1.3508510410333e-07
"USA","2014","Demersal Fish","Anoplopoma fimbria","Sablefish","Anoplopoma","ANOPLOPOMATIDAE","SCORPAENIFORMES","Capture production","Marine areas",6086.54714984341,0.00108182905621152
"USA","2014","Demersal Fish","antimora rostrata","blue antimora","antimora","moridae","gadiformes","import","Marine areas",197.422420479697,3.50900610090631e-05
"USA","2014","Demersal Fish","Aprion virescens","Green jobfish","Aprion","LUTJANIDAE","PERCOIDEI","Capture production","Marine areas",14.0602013201103,2.4990744259116e-06
"USA","2014","Demersal Fish","Archosargus probatocephalus","Sheepshead","Archosargus","SPARIDAE","PERCOIDEI","Capture production","Marine areas",311.984467130014,5.54524352344169e-05
"USA","2014","Demersal Fish","Ariidae","Sea catfishes nei","Ariidae","ARIIDAE","SILURIFORMES","Capture production","Marine areas",6.46009249842904,1.1482233848783e-06
"USA","2014","Demersal Fish","Atheresthes stomias","Arrowtooth flounder","Atheresthes","PLEURONECTIDAE","PLEURONECTIFORMES","Capture production","Marine areas",19308.4564669222,0.00343190461229714
"USA","2014","Demersal Fish","Atractoscion nobilis","White weakfish","Atractoscion","SCIAENIDAE","PERCOIDEI","Capture production","Marine areas",46.7406692533395,8.30773390235478e-06
"USA","2014","Demersal Fish","Balistes carolinensis","Grey triggerfish","Balistes","BALISTIDAE","TETRAODONTIFORMES","Capture production","Marine areas",15.5802230844465,2.76924463411826e-06
"USA","2014","Demersal Fish","Balistes vetula","Queen triggerfish","Balistes","BALISTIDAE","TETRAODONTIFORMES","Capture production","Marine areas",1.52002176433624,2.70170208206659e-07
"USA","2014","Demersal Fish","Balistidae","Triggerfishes, durgons nei","Balistidae","BALISTIDAE","TETRAODONTIFORMES","Capture production","Marine areas",41.0405876370786,7.29459562157981e-06
"USA","2014","Demersal Fish","Batrachoididae","Toadfishes, etc. nei","Batrachoididae","BATRACHOIDIDAE","BATRACHOIDIFORMES","Capture production","Marine areas",4.18005985192467,7.42968072568314e-07
"USA","2014","Demersal Fish","Bothidae","Lefteye flounders nei","Bothidae","BOTHIDAE","PLEURONECTIFORMES","Capture production","Marine areas",337.064826241562,5.99102436698267e-05
"USA","2014","Demersal Fish","Branchiostegidae","Tilefishes nei","Branchiostegidae","BRANCHIOSTEGIDAE","PERCOIDEI","Capture production","Marine areas",0.380005441084061,6.75425520516649e-08
"USA","2014","Demersal Fish","Brosme brosme","Tusk(=Cusk)","Brosme","GADIDAE","GADIFORMES","Capture production","Marine areas",18.620266613119,3.30958505053158e-06
"USA","2014","Demersal Fish","Calamus arctifrons","Grass porgy","Calamus","SPARIDAE","PERCOIDEI","Capture production","Marine areas",0.760010882168122,1.3508510410333e-07
"USA","2014","Demersal Fish","Calamus bajonado","Jolthead porgy","Calamus","SPARIDAE","PERCOIDEI","Capture production","Marine areas",4.9400707340928,8.78053176671643e-07
"USA","2014","Demersal Fish","Carcharhinus acronotus","Blacknose shark","Carcharhinus","CARCHARHINIDAE","CARCHARHINIFORMES","Capture production","Marine areas",9.88014146818559,1.75610635334329e-06
"USA","2014","Demersal Fish","Carcharhinus brevipinna","Spinner shark","Carcharhinus","CARCHARHINIDAE","CARCHARHINIFORMES","Capture production","Marine areas",12.16017411469,2.16136166565328e-06
"USA","2014","Demersal Fish","Carcharhinus isodon","Finetooth shark","Carcharhinus","CARCHARHINIDAE","CARCHARHINIFORMES","Capture production","Marine areas",1.52002176433624,2.70170208206659e-07
"USA","2014","Demersal Fish","Carcharhinus leucas","Bull shark","Carcharhinus","CARCHARHINIDAE","CARCHARHINIFORMES","Capture production","Marine areas",11.4001632325218,2.02627656154995e-06
"USA","2014","Demersal Fish","Carcharhinus limbatus","Blacktip shark","Carcharhinus","CARCHARHINIDAE","CARCHARHINIFORMES","Capture production","Marine areas",80.941158950905,1.43865635870046e-05
"USA","2014","Demersal Fish","Caulolatilus microps","Grey tilefish","Caulolatilus","BRANCHIOSTEGIDAE","PERCOIDEI","Capture production","Marine areas",77.9011154222325,1.38462231705913e-05
"USA","2014","Demersal Fish","Centropristis philadelphica","Rock sea bass","Centropristis","SERRANIDAE","PERCOIDEI","Capture production","Marine areas",0.380005441084061,6.75425520516649e-08
"USA","2014","Demersal Fish","Centropristis striata","Black seabass","Centropristis","SERRANIDAE","PERCOIDEI","Capture production","Marine areas",492.107046203859,8.7467604906906e-05
"USA","2014","Demersal Fish","Citharichthys sordidus","Pacific sanddab","Citharichthys","PARALICHTHYIDAE","PLEURONECTIFORMES","Capture production","Marine areas",48.6406964587598,8.6454466626131e-06
"USA","2014","Demersal Fish","Conger oceanicus","American conger","Conger","CONGRIDAE","ANGUILLIFORMES","Capture production","Marine areas",16.3402339666146,2.90432973822159e-06
"USA","2014","Demersal Fish","Cottidae","Sculpins nei","Cottidae","COTTIDAE","SCORPAENIFORMES","Capture production","Marine areas",58.9008433680295,1.04690955680081e-05
"USA","2014","Demersal Fish","Cynoscion arenarius","Sand weakfish","Cynoscion","SCIAENIDAE","PERCOIDEI","Capture production","Marine areas",7.98011426276529,1.41839359308496e-06
"USA","2014","Demersal Fish","Cynoscion nebulosus","Spotted weakfish","Cynoscion","SCIAENIDAE","PERCOIDEI","Capture production","Marine areas",73.3410501292238,1.30357125459713e-05
"USA","2014","Demersal Fish","Cynoscion regalis","Squeteague(=Gray weakfish)","Cynoscion","SCIAENIDAE","PERCOIDEI","Capture production","Marine areas",34.5804951386496,6.1463722367015e-06
"USA","2014","Demersal Fish","Dasyatidae","Stingrays, butterfly rays nei","Dasyatidae","DASYATIDAE","RAJIFORMES","Capture production","Marine areas",1.14001632325218,2.02627656154995e-07
"USA","2014","Demersal Fish","dicentrarchus","seabasses nei","dicentrarchus","moronidae","perciformes","import","Marine areas",0.00798401668135435,1.41908721291821e-09
"USA","2014","Demersal Fish","Diplodus holbrooki","Spottail seabream","Diplodus","SPARIDAE","PERCOIDEI","Capture production","Marine areas",0.760010882168122,1.3508510410333e-07
"USA","2014","Demersal Fish","elasmobranchii","sharks, rays, skates, etc. nei",NA,NA,NA,"import","Marine areas",7982.89784612004,0.00141888835001027
"USA","2014","Demersal Fish","Elasmobranchii","Sharks, rays, skates, etc. nei","Elasmobranchii",NA,"PISCES MISCELLANEA","Capture production","Marine areas",276.643961109197,4.9170977893612e-05
"USA","2014","Demersal Fish","Elops saurus","Ladyfish","Elops","ELOPIDAE","ELOPIFORMES","Capture production","Marine areas",272.083895816188,4.8360467268992e-05
"USA","2014","Demersal Fish","Eopsetta jordani","Petrale sole","Eopsetta","PLEURONECTIDAE","PLEURONECTIFORMES","Capture production","Marine areas",904.032944338982,0.000160683731330911
"USA","2014","Demersal Fish","Ephippidae","Spadefishes nei","Ephippidae","EPHIPPIDAE","ACANTHUROIDEI","Capture production","Marine areas",9.12013058601747,1.62102124923996e-06
"USA","2014","Demersal Fish","Epinephelus adscensionis","Rock hind","Epinephelus","SERRANIDAE","PERCOIDEI","Capture production","Marine areas",1.52002176433624,2.70170208206659e-07
"USA","2014","Demersal Fish","Epinephelus drummondhayi","Speckled hind","Epinephelus","SERRANIDAE","PERCOIDEI","Capture production","Marine areas",14.4402067611943,2.56661697796327e-06
"USA","2014","Demersal Fish","Epinephelus flavolimbatus","Yellowedge grouper","Epinephelus","SERRANIDAE","PERCOIDEI","Capture production","Marine areas",162.642328783978,2.89082122781126e-05
"USA","2014","Demersal Fish","Epinephelus guttatus","Red hind","Epinephelus","SERRANIDAE","PERCOIDEI","Capture production","Marine areas",1.90002720542031,3.37712760258324e-07
"USA","2014","Demersal Fish","Epinephelus morio","Red grouper","Epinephelus","SERRANIDAE","PERCOIDEI","Capture production","Marine areas",1155.21654089555,0.000205329358237061
"USA","2014","Demersal Fish","Epinephelus nigritus","Warsaw grouper","Epinephelus","SERRANIDAE","PERCOIDEI","Capture production","Marine areas",15.5802230844465,2.76924463411826e-06
"USA","2014","Demersal Fish","Epinephelus niveatus","Snowy grouper","Epinephelus","SERRANIDAE","PERCOIDEI","Capture production","Marine areas",51.3007345463483,9.11824452697476e-06
"USA","2014","Demersal Fish","Epinephelus spp","Groupers nei","Epinephelus","SERRANIDAE","PERCOIDEI","Capture production","Marine areas",26.2203754348002,4.66043609156488e-06
"USA","2014","Demersal Fish","Etelis oculatus","Queen snapper","Etelis","LUTJANIDAE","PERCOIDEI","Capture production","Marine areas",4.56006529300873,8.10510624619978e-07
"USA","2014","Demersal Fish","gadiformes","gadiformes nei",NA,NA,"gadiformes","import","Marine areas",1051.34729117223,0.000186867532569538
"USA","2014","Demersal Fish","Gadiformes","Gadiformes nei","Gadiformes",NA,"GADIFORMES","Capture production","Marine areas",4.18005985192467,7.42968072568314e-07
"USA","2014","Demersal Fish","gadus macrocephalus","greenland cod","gadus","gadidae","gadiformes","import","Marine areas",523.303669807729,9.30125243890838e-05
"USA","2014","Demersal Fish","gadus macrocephalus","pacific cod","gadus","gadidae","gadiformes","import","Marine areas",523.303669807729,9.30125243890838e-05
"USA","2014","Demersal Fish","Gadus macrocephalus","Pacific cod","Gadus","GADIDAE","GADIFORMES","Capture production","Marine areas",123683.030947717,0.0219835472141197
"USA","2014","Demersal Fish","gadus morhua","atlantic cod","gadus","gadidae","gadiformes","import","Marine areas",17774.5338333435,0.00315926364950945
"USA","2014","Demersal Fish","Gadus morhua","Atlantic cod","Gadus","GADIDAE","GADIFORMES","Capture production","Marine areas",890.732753901039,0.000158319742009102
"USA","2014","Demersal Fish","Galeocerdo cuvier","Tiger shark","Galeocerdo","CARCHARHINIDAE","CARCHARHINIFORMES","Capture production","Marine areas",10.6401523503537,1.89119145744662e-06
"USA","2014","Demersal Fish","Genyonemus lineatus","White croaker","Genyonemus","SCIAENIDAE","PERCOIDEI","Capture production","Marine areas",2.66003808758843,4.72797864361654e-07
"USA","2014","Demersal Fish","Gerres spp","Mojarras(=Silver-biddies) nei","Gerres","GERREIDAE","PERCOIDEI","Capture production","Marine areas",66.8809576307948,1.1887489161093e-05
"USA","2014","Demersal Fish","Glyptocephalus cynoglossus","Witch flounder","Glyptocephalus","PLEURONECTIDAE","PLEURONECTIFORMES","Capture production","Marine areas",213.183052448158,3.7891371700984e-05
"USA","2014","Demersal Fish","Haemulidae (=Pomadasyidae)","Grunts, sweetlips nei","Haemulidae","HAEMULIDAE","PERCOIDEI","Capture production","Marine areas",56.6208107215251,1.00638402556981e-05
"USA","2014","Demersal Fish","Haemulon plumierii","White grunt","Haemulon","HAEMULIDAE","PERCOIDEI","Capture production","Marine areas",3.80005441084061,6.75425520516649e-07
"USA","2014","Demersal Fish","Helicolenus dactylopterus","Blackbelly rosefish","Helicolenus","SCORPAENIDAE","SCORPAENIFORMES","Capture production","Marine areas",4.18005985192467,7.42968072568314e-07
"USA","2014","Demersal Fish","Hexagrammos decagrammus","Kelp greenling","Hexagrammos","HEXAGRAMMIDAE","SCORPAENIFORMES","Capture production","Marine areas",7.60010882168122,1.3508510410333e-06
"USA","2014","Demersal Fish","Hippoglossoides elassodon","Flathead sole","Hippoglossoides","PLEURONECTIDAE","PLEURONECTIFORMES","Capture production","Marine areas",6655.03528970516,0.00118287271408081
"USA","2014","Demersal Fish","Hippoglossoides platessoides","Amer. plaice(=Long rough dab)","Hippoglossoides","PLEURONECTIDAE","PLEURONECTIFORMES","Capture production","Marine areas",485.64695370543,8.63193815220277e-05
"USA","2014","Demersal Fish","hippoglossus hippoglossus","atlantic halibut","hippoglossus","pleuronectidae","pleuronectiformes","import","Marine areas",9.08846590437051,1.61539313664705e-06
"USA","2014","Demersal Fish","Hippoglossus hippoglossus","Atlantic halibut","Hippoglossus","PLEURONECTIDAE","PLEURONECTIFORMES","Capture production","Marine areas",23.1803319061277,4.12009567515156e-06
"USA","2014","Demersal Fish","Hippoglossus stenolepis","Pacific halibut","Hippoglossus","PLEURONECTIDAE","PLEURONECTIFORMES","Capture production","Marine areas",3982.07701711988,0.000707778402949396
"USA","2014","Demersal Fish","Holocentridae","Squirrelfishes nei","Holocentridae","HOLOCENTRIDAE","BERYCIFORMES","Capture production","Marine areas",10.2601469092697,1.82364890539495e-06
"USA","2014","Demersal Fish","Hyperoglyphe bythites","Black driftfish","Hyperoglyphe","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","Capture production","Marine areas",1.52002176433624,2.70170208206659e-07
"USA","2014","Demersal Fish","Hyperoglyphe perciformis","Barrelfish","Hyperoglyphe","CENTROLOPHIDAE","STROMATEOIDEI, ANABANTOIDEI","Capture production","Marine areas",6.08008705734498,1.08068083282664e-06
"USA","2014","Demersal Fish","Isurus oxyrinchus","Shortfin mako","Isurus","LAMNIDAE","LAMNIFORMES","Capture production","Marine areas",63.8409141021223,1.13471487446797e-05
"USA","2014","Demersal Fish","Kyphosidae","Sea chubs nei","Kyphosidae","KYPHOSIDAE","PERCOIDEI","Capture production","Marine areas",2.66003808758843,4.72797864361654e-07
"USA","2014","Demersal Fish","Lachnolaimus maximus","Hogfish","Lachnolaimus","LABRIDAE","PERCOIDEI","Capture production","Marine areas",13.3001904379421,2.36398932180827e-06
"USA","2014","Demersal Fish","Lagodon rhomboides","Pinfish","Lagodon","SPARIDAE","PERCOIDEI","Capture production","Marine areas",31.5404516099771,5.60603182028818e-06
"USA","2014","Demersal Fish","Leiostomus xanthurus","Spot croaker","Leiostomus","SCIAENIDAE","PERCOIDEI","Capture production","Marine areas",907.452993308738,0.000161291614299376
"USA","2014","Demersal Fish","Lepidocybium flavobrunneum","Escolar","Lepidocybium","GEMPYLIDAE","SCOMBROIDEI","Capture production","Marine areas",22.4203210239596,3.98501057104823e-06
"USA","2014","Demersal Fish","Lepidopsetta bilineata","Rock sole","Lepidopsetta","PLEURONECTIDAE","PLEURONECTIFORMES","Capture production","Marine areas",20211.349394938,0.0035923857159719
"USA","2014","Demersal Fish","lethrinidae","emperors(=scavengers) nei",NA,"lethrinidae","perciformes","import","Marine areas",185.15395252074,3.29094510858258e-05
"USA","2014","Demersal Fish","Lethrinidae","Emperors(=Scavengers) nei","Lethrinidae","LETHRINIDAE","PERCOIDEI","Capture production","Marine areas",0.760010882168122,1.3508510410333e-07
"USA","2014","Demersal Fish","Limanda aspera","Yellowfin sole","Limanda","PLEURONECTIDAE","PLEURONECTIFORMES","Capture production","Marine areas",57821.6279153507,0.0102772747201813
"USA","2014","Demersal Fish","Limanda ferruginea","Yellowtail flounder","Limanda","PLEURONECTIDAE","PLEURONECTIFORMES","Capture production","Marine areas",517.187405315407,9.19254133423159e-05
"USA","2014","Demersal Fish","Lobotes surinamensis","Tripletail","Lobotes","LOBOTIDAE","PERCOIDEI","Capture production","Marine areas",4.18005985192467,7.42968072568314e-07
"USA","2014","Demersal Fish","lophiidae","anglerfishes nei",NA,"lophiidae","lophiiformes","import","Marine areas",8916.40148656469,0.00158481023272142
"USA","2014","Demersal Fish","Lophius americanus","American angler","Lophius","LOPHIIDAE","LOPHIIFORMES","Capture production","Marine areas",3213.32600980682,0.000571139820148878
"USA","2014","Demersal Fish","lophius piscatorius","angler(=monk)","lophius","lophiidae","lophiiformes","import","Marine areas",2.82870083994846,5.02776152824988e-07
